id_temp,cmpd,nctn,inv,suf,titolo,ogtd,ogr,ogto,piano,sala,scaffale,colonna,plateau,comune,dtzgi,dtzgf,dtsi,dtsf,dtm,materia,tecnica,desa,desm,desv,desl,desg,desu,desf,dest,deso,desn,desr,desd,zec,stcc,stcl,cdgg,adsp,adsm
170,2021-03-10,317411,0,170,Devoto-317411,4009,1,39,-1,4,40,2,5,38,29,29,83,82,11,22,22,[SC] testa laureata di Giove,"[Q ANTO BALB PR] Vittoria su quadriga a d., con redini e ramo di palma nella s. e corona nella d. Tra i cavalli: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
177,2021-03-10,317418,0,177,Devoto-317418,4009,1,39,-1,4,40,2,5,38,29,29,83,82,11,22,22,[SC] testa laureata di Giove,"[Q ANTO BALB PR] Vittoria su quadriga a d., con redini e ramo di palma nella s. e corona nella d. Tra i cavalli: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
178,2021-03-10,317419,0,178,Devoto-317419,4009,1,39,-1,4,40,2,5,38,29,29,83,82,11,22,22,SC testa laureata di Giove,"Q ANTO BALB PR Vittoria su quadriga a d., con redini e ramo di palma nella s. e corona nella d. Tra i cavalli: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
179,2021-03-10,317420,0,179,Devoto-317420,4009,1,39,-1,4,40,2,5,38,29,29,83,82,11,22,22,[SC] testa laureata di Giove,"Q ANTO BALB PR Vittoria su quadriga a d., con redini e ramo di palma nella s. e corona nella d. Tra i cavalli: marchio di controllo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
201,2021-03-10,317442,0,201,Devoto-317442,4009,1,83,-1,4,40,2,5,38,29,29,43,42,11,22,22,"[M ANT IMP] lituus, brocca e corvo","[LEP IMP] simpulum, aspergillum, ascia e apex",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Gallia Cisalpina,11,3,1,1,1
207,2021-03-10,317448,0,207,Devoto-317448,4009,1,83,-1,4,40,2,5,38,29,29,43,42,11,22,22,IIIVIR RPC busto di Vittoria a d.,ANTONI IMP XLI leone andante a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Gallia Cisalpina,11,3,1,1,1
219,2021-03-10,317460,0,219,Devoto-317460,4009,1,83,-1,4,40,2,5,38,29,29,39,39,11,22,22,[III]VIR [RP]C testa velata e diademata di Concordia a d.,M ANTON C CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,3,1,1,1
220,2021-03-10,317461,0,220,Devoto-317461,4009,1,83,-1,4,40,2,5,38,29,29,39,39,11,22,22,[III]VIR RPC testa velata e diademata di Concordia a d.,[M ANTON] C C[AESAR] mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,3,1,1,1
221,2021-03-10,317462,0,221,Devoto-317462,4009,1,83,-1,4,40,2,5,38,29,29,39,39,11,22,22,[IIIVIR] RPC testa velata e diademata di Concordia a d.,[M ANTON C CAESAR] mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,3,1,1,1
270,2021-03-10,317511,0,270,Devoto-317511,4009,1,83,-1,4,40,2,6,38,29,29,39,39,11,22,22,[IIIVIR] RPC testa velata e diademata di Concordia a d.,[M ANTON C] CAESAR mani che si stringono davanti a un caduceo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,?,11,3,1,1,1
299,2021-03-10,317540,0,299,Devoto-317540,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC [M  BARBAT Q P] testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,3,1,1,1
301,2021-03-10,317542,0,301,Devoto-317542,4009,1,39,-1,4,40,2,7,38,29,29,41,41,11,22,22,M ANT IMP AVG IIIVIR RPC M  BARBAT Q P testa di M. Antonius a d.,CAESAR IMP PONT IIIVIR RPC testa barbata di Ottaviano a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,zecca itinerante di Antonio,11,3,1,1,1
321,2021-03-10,317562,0,321,Devoto-317562,4009,1,39,-1,4,40,2,7,38,29,29,71,71,11,22,22,Busto elmato e drappeggiato di Virtus a d. Davanti: [VIRTVS] Dietro: IIIVIR,"MN AQVIL MN F MN N] guerriero, con scudo nella s., sovrasta figura caduta. In esergo: SICIL",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
376,2021-03-10,317617,0,376,Devoto-317617,4009,1,39,-1,4,40,2,8,38,28,28,112,112,11,22,22,"Busto di Apollo visto da dietro, con testa a s. e fulmine nella d. Sopra: monogramma","Lares Praestites seduti di fronte, con bastone nella s. Tra loro: cane. Sopra: busto di Vulcano con tenaglie sulla spalla. Ai lati: monogrammi. In esergo: L CAESI",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
377,2021-03-10,317618,0,377,Devoto-317618,4009,1,39,-1,4,40,2,8,38,28,28,112,112,11,22,22,"Busto di Apollo visto da dietro, con testa a s. e fulmine nella d. Sopra: monogramma","Lares Praestites seduti di fronte, con bastone nella s. Tra loro: cane. Sopra: busto di Vulcano con tenaglie sulla spalla. Ai lati: monogrammi. In esergo: [L CAESI]",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
437,2021-03-10,317678,0,437,Devoto-317678,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: [T CARISI],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
438,2021-03-10,317679,0,438,Devoto-317679,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T C[ARISI],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
440,2021-03-10,317681,0,440,Devoto-317681,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T CARI[SI],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
441,2021-03-10,317682,0,441,Devoto-317682,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: [T C]ARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
442,2021-03-10,317683,0,442,Devoto-317683,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T CA[RISI],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
443,2021-03-10,317684,0,443,Devoto-317684,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su biga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
444,2021-03-10,317685,0,444,Devoto-317685,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su quadriga a d. In esergo: [T C]ARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
445,2021-03-10,317686,0,445,Devoto-317686,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su quadriga a d. In esergo: [T C]ARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
446,2021-03-10,317687,0,446,Devoto-317687,4009,1,39,-1,4,40,2,9,38,29,29,46,46,11,22,22,Busto di Vittoria a d.,Vittoria su quadriga a d. In esergo: T CARISI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
558,2021-03-10,317799,0,558,Devoto-317799,4009,1,39,-1,4,40,2,11,38,29,29,51,51,11,22,22,C COEL CALDVS testa di C. Coelius Caldus a d. Dietro: tavoletta inscritta: LD,[CALDVS IIIVIR] testa radiata di Sol a d. Davanti: scudo macedone,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
576,2021-03-10,317817,0,576,Devoto-317817,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"[RVFVS IIIVIR], teste iugate dei Dioscuri con pileo laureato","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
579,2021-03-10,317820,0,579,Devoto-317820,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"[RVFVS] IIIVIR, teste iugate dei Dioscuri con pileo laureato","[MN CORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
592,2021-03-10,317833,0,592,Devoto-317833,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,"RVFVS IIIV[IR], teste iugate dei Dioscuri con pileo ","MN C[ORDIVS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
597,2021-03-10,317838,0,597,Devoto-317838,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,[R]VFVS IIIVIR teste iugate dei Dioscuri con pileo ,"MN CORDI[VS] Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
598,2021-03-10,317839,0,598,Devoto-317839,4009,1,39,-1,4,40,2,12,38,29,29,46,46,11,22,22,RVFVS [IIIVIR] teste iugate dei Dioscuri con pileo ,"[MN] CORDI Venere stante a s., con bilancia nella d., scettro nella s., Cupido sulla spalla",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
687,2021-03-10,317919,0,678,Devoto-317919,4009,1,39,-1,4,40,2,14,38,29,29,75,75,11,22,22,"GPR busto maschile a d., drappeggiato, con scettro sulla spalla (Genius Populi Romani)","CN LEN Q scettro con corona, globo e timone. Ai lati EX SC",-,-,-,-,Latino,Latino,-,Latino,Latino,-,forse Spagna,11,3,1,1,1
697,2021-03-10,317924,0,683,Devoto-317924,4009,1,39,-1,4,40,2,14,38,29,29,75,75,11,22,22,"[GPR] busto maschile a d., drappeggiato, con scettro sulla spalla (Genius Populi Romani)","[LENT CVR FL] scettro con corona, globo e timone. Ai lati EX SC",-,-,-,-,Latino,Latino,-,Latino,Latino,-,forse Spagna,11,3,1,1,1
737,2021-03-10,317978,0,709,Devoto-317978,4009,1,39,-1,4,40,2,15,38,29,29,75,75,11,22,22,[MAXSVMVS] busto drappeggiato e diademato di Libertas a d. Dietro: pileus,"[C EGNATI]VS CN F [CN N B] Roma e Venere stanti di fronte, entrambe con scettro nella d. Ai lati: timone su prora. Al centro: Cupido. A s.: marchio di controllo.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
132,2021-03-10,317373,0,132,Devoto-317373,4009,1,39,-1,4,40,2,4,38,29,29,61,61,11,22,22,Testa femminile diademata a d. Dietro: ramoscello di palma,Cavaliere con trofeo sulla spalla. Sotto: [M LEPIDVS],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
365,2021-03-10,317606,0,365,Devoto-317606,4009,1,39,-1,4,40,2,8,38,29,29,81,81,11,22,22,Testa di Pietas a d. Davanti: cicogna,"Elefante a s., in esergo: [QCMPI]",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Nord Italia,11,3,1,1,1
366,2021-03-10,317607,0,366,Devoto-317607,4009,1,39,-1,4,40,2,8,38,29,29,81,81,11,22,22,Testa di Pietas a d. Davanti: cicogna,"Elefante a s., in esergo: [QCMPI]",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Nord Italia,11,3,1,1,1
474,2021-03-10,317715,0,474,Devoto-317715,4009,1,39,-1,4,40,2,10,38,29,29,55,55,11,22,22,Testa del Genio del popolo romano,"[Q CAS]SIV[S] aquila su fulmine a d., fra lituus e brocca",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
503,2021-03-10,317744,0,503,Devoto-317744,4009,1,39,-1,4,40,2,10,38,28,28,110,110,11,22,22,Testa elmata di Roma a d.,"[C PVLCHER] Vittoria su biga a d., tiene le redini con entrambe le mani",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
504,2021-03-10,317745,0,504,Devoto-317745,4009,1,39,-1,4,40,2,10,38,28,28,110,110,11,22,22,Testa elmata di Roma a d.,"[C PVLCHER] Vittoria su biga a d., tiene le redini con entrambe le mani",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
509,2021-03-10,317750,0,509,Devoto-317750,4009,1,39,-1,4,40,2,11,38,28,28,111,110,11,22,22,Testa elmata di Roma a d.,[T MANL AP] CL Q VR Vittoria su triga in corsa a d.,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
530,2021-03-10,317771,0,530,Devoto-317771,4009,1,39,-1,4,40,2,11,38,29,29,42,42,11,22,22,Testa lureata di Apollo a d. Dietro: lira,P CLODIVS M F Diana stante con una torcia accesa in ciascuna mano,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
532,2021-03-10,317773,0,532,Devoto-317773,4009,1,39,-1,4,40,2,11,38,29,29,42,42,11,22,22,Testa lureata di Apollo a d. Dietro: lira,P CLODIVS M [F] Diana stante con una torcia accesa in ciascuna mano,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
534,2021-03-10,317775,0,534,Devoto-317775,4009,1,39,-1,4,40,2,11,38,29,29,42,42,11,22,22,Testa lureata di Apollo a d. Dietro: lira,P CLODIV[S M F] Diana stante con una torcia accesa in ciascuna mano,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
536,2021-03-10,317777,0,536,Devoto-317777,4009,1,39,-1,4,40,2,11,38,29,29,42,42,11,22,22,Testa lureata di Apollo a d. Dietro: lira,[P CLODIVS M F] Diana stante con una torcia accesa in ciascuna mano,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
545,2021-03-10,317786,0,545,Devoto-317786,4009,1,83,-1,4,40,2,11,38,29,29,98,98,11,22,22,Testa laureata di Giove a d. Dietro: marchio di controllo,T CLOVLI Q Vittoria che incorona trofeo a d. A terra: prigioniero,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
634,2021-03-10,317875,0,634,Devoto-317875,4009,1,39,-1,4,40,2,13,38,29,29,88,88,11,22,22,"Busto di Marte con elmo corinzio a d., con lancia e scudo sulla spalla","[CN LENTVL] Vittoria su biga a d., con redini nella s. e corona nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
639,2021-03-10,317880,0,639,Devoto-317880,4009,1,39,-1,4,40,2,13,38,29,29,88,88,11,22,22,"Busto di Marte con elmo corinzio a d., con lancia e scudo sulla spalla","[CN LENTVL] Vittoria su biga a d., con redini nella s. e corona nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
640,2021-03-10,317881,0,640,Devoto-317881,4009,1,39,-1,4,40,2,13,38,29,29,88,88,11,22,22,"Busto di Marte con elmo corinzio a d., con lancia e scudo sulla spalla","CN LENTVL Vittoria su biga a d., con redini nella s. e corona nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
657,2021-03-10,317898,0,657,Devoto-317898,4009,1,39,-1,4,40,2,13,38,29,29,88,88,11,22,22,"Busto di Marte con elmo corinzio a d., con lancia e scudo sulla spalla","[CN L]ENTV[L ]Vittoria su biga a d., con redini nella s. e corona nella d.",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
665,2021-03-10,317906,0,665,Devoto-317906,4009,1,83,-1,4,40,2,13,38,29,29,88,88,11,22,22,Testa laureata di Giove a d. ,[C]N LE[NT] Vittoria che incorona trofeo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
667,2021-03-10,317908,0,667,Devoto-317908,4009,1,83,-1,4,40,2,13,38,29,29,88,88,11,22,22,Testa laureata di Giove a d. ,[CN LENT] Vittoria che incorona trofeo,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
686,2021-03-10,317946,0,677,Devoto-317946,4009,1,39,-1,4,40,2,14,38,29,29,82,82,11,22,22,Testa laureata di Apollo a d. Dietro: scettro e lettera di controllo; davanti: marchio di controllo,Cavaliere con lancia su cavallo impennato a d. Dietro: numero di controllo; in esergo: P CREPVSI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
688,2021-03-10,317947,0,678,Devoto-317947,4009,1,39,-1,4,40,2,14,38,29,29,82,82,11,22,22,Testa laureata di Apollo a d. Dietro: scettro e lettera di controllo; davanti: marchio di controllo,Cavaliere con lancia su cavallo impennato a d. Dietro: numero di controllo; in esergo: P CREPVSI,-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
690,2021-03-10,317948,0,679,Devoto-317948,4009,1,39,-1,4,40,2,14,38,29,29,82,82,11,22,22,Testa laureata di Apollo a d. Dietro: scettro e lettera di controllo; davanti: marchio di controllo,Cavaliere con lancia su cavallo impennato a d. Dietro: numero di controllo; in esergo: [P] CREPV[SI],-,-,-,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
340,2021-03-10,317581,0,340,Devoto-317581,4009,1,39,-1,4,40,2,8,38,28,28,137,137,11,22,22,"[TAMPIL] testa elmata di Roma a s., con collana e orecchini. Davanti: [X]","Apollo in quadriga a d., con arco e frecce. In esergo: [M BAEBI Q F]",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
347,2021-03-10,317588,0,347,Devoto-317588,4009,1,39,-1,4,40,2,8,38,28,28,137,137,11,22,22,"[TAMPIL] testa elmata di Roma a s., con collana e orecchini. Davanti: [X]","Apollo in quadriga a d., con arco e frecce. In esergo: [M BAEBI Q F]",-,-,ROMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
199,2021-03-10,317440,0,199,Devoto-317440,4009,1,83,-1,4,40,2,5,38,29,29,43,42,11,22,22,"M ANT IMP lituus, brocca e corvo","Vittoria a d., che incorona trofeo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Gallia Cisalpina,11,3,1,1,1
200,2021-03-10,317441,0,200,Devoto-317441,4009,1,83,-1,4,40,2,5,38,29,29,43,42,11,22,22,"M ANT IM[P] lituus, brocca e corvo","Vittoria a d., che incorona trofeo",-,-,-,-,Latino,Latino,-,Latino,Latino,-,Gallia Cisalpina,11,3,1,1,1
777,2021-03-10,318023,0,749,Devoto-318023,4009,1,39,-1,4,40,2,16,38,29,29,75,75,11,22,22,Busto drappeggiato e diademato di Libertas a d. Dietro: pileus,Guerriero con lancia che aiuta figura togata a salire su una biga. Sotto: scorpione,-,MENSOR SC,[L] FARSVLE[I] ,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
769,2021-03-10,318015,0,741,Devoto-318015,4009,1,39,-1,4,40,2,16,38,28,28,123,123,11,22,22,Testa elmata di Roma a d.,Vittoria su quadriga con briglie nella s. e corona nella d.,-,ROMA X,[M] FAN C F,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
814,2021-03-10,318060,0,786,Devoto-318060,4009,1,39,-1,4,40,2,16,38,29,29,55,55,11,22,22,"Busto drappeggiato ed elmato di Marte a d., con trofeo sulla spalla","cavaliere a D, con mano S ha briglie, con mano D infilsa con lancia  un guerriero a terra",-,[P FONTEIVS P F C]APITO III VIR,[MN FONT TR MIL],-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
820,2021-03-10,318066,0,792,Devoto-318066,4009,1,39,-1,4,40,2,16,38,29,29,55,55,11,22,22,"Busto drappeggiato ed elmato di Marte a d., con trofeo sulla spalla","Cavaliere a d., con redini nella s. e lancia nella d., colpisce un guerriero in basso nell'atto di colpire un prigioniero. Sulla d: elmo e scudo.",-,P FONTEIVS P [F CAPITO III VIR],[MN] [F]ONT TR MIL,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
461,2021-03-10,317702,0,461,Devoto-317702,4009,1,39,-1,4,40,2,10,38,28,28,126,126,11,22,22,Testa elmata di Roma a d. X,C CASSI Libertas in quadriga a d. ,-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
462,2021-03-10,317703,0,462,Devoto-317703,4009,1,39,-1,4,40,2,10,38,28,28,126,126,11,22,22,Testa elmata di Roma a d. X,C CASSI Libertas in quadriga a d. ,-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
463,2021-03-10,317704,0,463,Devoto-317704,4009,1,39,-1,4,40,2,10,38,28,28,126,126,11,22,22,Testa elmata di Roma a d. X,C CASSI Libertas in quadriga a d. ,-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
464,2021-03-10,317705,0,464,Devoto-317705,4009,1,39,-1,4,40,2,10,38,28,28,126,126,11,22,22,Testa elmata di Roma a d. X,C CASS[I] Libertas in quadriga a d. ,-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
465,2021-03-10,317706,0,465,Devoto-317706,4009,1,39,-1,4,40,2,10,38,28,28,126,126,11,22,22,Testa elmata di Roma a d. X,C CASSI Libertas in quadriga a d. ,-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
754,2021-03-10,317995,0,726,Devoto-317995,4009,1,83,-1,4,40,2,15,38,29,29,97,97,11,22,22,C EGNATVLEI C [F Q] testa laureata di Apollo a d.,"Q Vittoria a s., che scrive su scudo affisso a trofeo",-,-,[R]OMA,-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
489,2021-03-10,317730,0,489,Devoto-317730,4009,1,39,-1,4,40,2,10,38,28,28,115,114,11,22,22,M CIPI M F testa elmata di Roma a d. Dietro: X; davanti: marchio di controllo,Vittoria su biga a d. con redini nella s. e ramo di palma nella d.,-,-,[ROMA],-,Latino,Latino,-,Latino,Latino,-,Roma,11,3,1,1,1
